NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,1017,Toneladas,..,4302501,Bossoroca - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,142633,4302501,Bossoroca - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,60290,4302501,Bossoroca - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302584,Bozano - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,71207,4302584,Bozano - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22339,4302584,Bozano - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302600,Braga - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,37512,4302600,Braga - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,14360,4302600,Braga - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302659,Brochier - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3839,4302659,Brochier - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,440,4302659,Brochier - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302709,Butiá - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,114571,4302709,Butiá - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,12826,4302709,Butiá - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302808,Caçapava do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,186647,4302808,Caçapava do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,50416,4302808,Caçapava do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4302907,Cacequi - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,257497,4302907,Cacequi - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,55383,4302907,Cacequi - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303004,Cachoeira do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,837948,4303004,Cachoeira do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,155484,4303004,Cachoeira do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303103,Cachoeirinha - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,...,4303103,Cachoeirinha - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,...,4303103,Cachoeirinha - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303202,Cacique Doble - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,83625,4303202,Cacique Doble - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15806,4303202,Cacique Doble - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303301,Caibaté - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,78721,4303301,Caibaté - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,29302,4303301,Caibaté - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303400,Caiçara - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,52971,4303400,Caiçara - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7927,4303400,Caiçara - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303509,Camaquã - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1081829,4303509,Camaquã - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,75767,4303509,Camaquã - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303558,Camargo - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,31289,4303558,Camargo - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8573,4303558,Camargo - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303608,Cambará do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,32185,4303608,Cambará do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1690,4303608,Cambará do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303673,Campestre da Serra - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,103116,4303673,Campestre da Serra - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,20650,4303673,Campestre da Serra - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303707,Campina das Missões - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,17953,4303707,Campina das Missões - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3805,4303707,Campina das Missões - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303806,Campinas do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,175472,4303806,Campinas do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,26357,4303806,Campinas do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4303905,Campo Bom - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2745,4303905,Campo Bom - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,127,4303905,Campo Bom - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304002,Campo Novo - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,53104,4304002,Campo Novo - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,21984,4304002,Campo Novo - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304101,Campos Borges - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33236,4304101,Campos Borges - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10654,4304101,Campos Borges - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304200,Candelária - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,382949,4304200,Candelária - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,37894,4304200,Candelária - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304309,Cândido Godói - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,38285,4304309,Cândido Godói - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,13475,4304309,Cândido Godói - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304358,Candiota - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,59135,4304358,Candiota - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22301,4304358,Candiota - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304408,Canela - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5761,4304408,Canela - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,272,4304408,Canela - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304507,Canguçu - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,778139,4304507,Canguçu - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,78312,4304507,Canguçu - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304606,Canoas - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7049,4304606,Canoas - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,688,4304606,Canoas - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304614,Canudos do Vale - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8072,4304614,Canudos do Vale - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,304,4304614,Canudos do Vale - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304622,Capão Bonito do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,237694,4304622,Capão Bonito do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,35141,4304622,Capão Bonito do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304630,Capão da Canoa - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,160,4304630,Capão da Canoa - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,27,4304630,Capão da Canoa - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304655,Capão do Cipó - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,227551,4304655,Capão do Cipó - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,81784,4304655,Capão do Cipó - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304663,Capão do Leão - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,207501,4304663,Capão do Leão - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,17629,4304663,Capão do Leão - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304671,Capivari do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,205493,4304671,Capivari do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,19358,4304671,Capivari do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304689,Capela de Santana - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,24890,4304689,Capela de Santana - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2499,4304689,Capela de Santana - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304697,Capitão - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1063,4304697,Capitão - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,110,4304697,Capitão - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304705,Carazinho - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,327724,4304705,Carazinho - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,52104,4304705,Carazinho - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304713,Caraá - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,23418,4304713,Caraá - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2893,4304713,Caraá - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304804,Carlos Barbosa - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,14989,4304804,Carlos Barbosa - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1132,4304804,Carlos Barbosa - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304853,Carlos Gomes - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,33698,4304853,Carlos Gomes - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,5909,4304853,Carlos Gomes - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304903,Casca - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,80341,4304903,Casca - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,14768,4304903,Casca - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4304952,Caseiros - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,66318,4304952,Caseiros - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10557,4304952,Caseiros - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305009,Catuípe - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,194755,4305009,Catuípe - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,51440,4305009,Catuípe - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305108,Caxias do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,170090,4305108,Caxias do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8404,4305108,Caxias do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305116,Centenário - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,65289,4305116,Centenário - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,10702,4305116,Centenário - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305124,Cerrito - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,96142,4305124,Cerrito - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,9166,4305124,Cerrito - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305132,Cerro Branco - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,54599,4305132,Cerro Branco - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,4960,4305132,Cerro Branco - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305157,Cerro Grande - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,40336,4305157,Cerro Grande - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7453,4305157,Cerro Grande - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305173,Cerro Grande do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,115273,4305173,Cerro Grande do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7214,4305173,Cerro Grande do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305207,Cerro Largo - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,29628,4305207,Cerro Largo - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7695,4305207,Cerro Largo - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305306,Chapada - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,357303,4305306,Chapada - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,64307,4305306,Chapada - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305355,Charqueadas - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,59525,4305355,Charqueadas - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7401,4305355,Charqueadas - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305371,Charrua - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,106267,4305371,Charrua - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,16209,4305371,Charrua - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305405,Chiapetta - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,207388,4305405,Chiapetta - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,47153,4305405,Chiapetta - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305439,Chuí - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,71539,4305439,Chuí - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6047,4305439,Chuí - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305447,Chuvisca - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,122649,4305447,Chuvisca - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,7081,4305447,Chuvisca - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305454,Cidreira - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12025,4305454,Cidreira - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1334,4305454,Cidreira - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305504,Ciríaco - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,132136,4305504,Ciríaco - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22818,4305504,Ciríaco - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305587,Colinas - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2482,4305587,Colinas - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,517,4305587,Colinas - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305603,Colorado - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,167876,4305603,Colorado - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,30453,4305603,Colorado - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305702,Condor - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,259201,4305702,Condor - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,47552,4305702,Condor - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305801,Constantina - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,101232,4305801,Constantina - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,18543,4305801,Constantina - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305835,Coqueiro Baixo - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1813,4305835,Coqueiro Baixo - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,321,4305835,Coqueiro Baixo - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305850,Coqueiros do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,113396,4305850,Coqueiros do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,19773,4305850,Coqueiros do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305871,Coronel Barros - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,56145,4305871,Coronel Barros - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,18314,4305871,Coronel Barros - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305900,Coronel Bicaco - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,243426,4305900,Coronel Bicaco - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,53886,4305900,Coronel Bicaco - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305934,Coronel Pilar - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4097,4305934,Coronel Pilar - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,402,4305934,Coronel Pilar - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305959,Cotiporã - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8512,4305959,Cotiporã - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,1444,4305959,Cotiporã - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4305975,Coxilha - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,245811,4305975,Coxilha - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,46785,4305975,Coxilha - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306007,Crissiumal - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,75319,4306007,Crissiumal - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22914,4306007,Crissiumal - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306056,Cristal - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,283681,4306056,Cristal - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,22241,4306056,Cristal - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306072,Cristal do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,47005,4306072,Cristal do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,8890,4306072,Cristal do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306106,Cruz Alta - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,672528,4306106,Cruz Alta - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,142549,4306106,Cruz Alta - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306130,Cruzaltense - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,59519,4306130,Cruzaltense - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,12680,4306130,Cruzaltense - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306205,Cruzeiro do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,44619,4306205,Cruzeiro do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,6652,4306205,Cruzeiro do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306304,David Canabarro - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,90696,4306304,David Canabarro - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,11057,4306304,David Canabarro - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306320,Derrubadas - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,63089,4306320,Derrubadas - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,18835,4306320,Derrubadas - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306353,Dezesseis de Novembro - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10059,4306353,Dezesseis de Novembro - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2335,4306353,Dezesseis de Novembro - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306379,Dilermando de Aguiar - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,157693,4306379,Dilermando de Aguiar - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,32583,4306379,Dilermando de Aguiar - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306403,Dois Irmãos - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5808,4306403,Dois Irmãos - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,358,4306403,Dois Irmãos - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306429,Dois Irmãos das Missões - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,107912,4306429,Dois Irmãos das Missões - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,24809,4306429,Dois Irmãos das Missões - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306452,Dois Lajeados - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18993,4306452,Dois Lajeados - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,2634,4306452,Dois Lajeados - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306502,Dom Feliciano - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,200892,4306502,Dom Feliciano - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,15828,4306502,Dom Feliciano - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306551,Dom Pedro de Alcântara - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6708,4306551,Dom Pedro de Alcântara - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,244,4306551,Dom Pedro de Alcântara - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306601,Dom Pedrito - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1355823,4306601,Dom Pedrito - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,192188,4306601,Dom Pedrito - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306700,Dona Francisca - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,37626,4306700,Dona Francisca - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,3636,4306700,Dona Francisca - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306734,Doutor Maurício Cardoso - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,177917,4306734,Doutor Maurício Cardoso - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,27081,4306734,Doutor Maurício Cardoso - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306759,Doutor Ricardo - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8552,4306759,Doutor Ricardo - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,909,4306759,Doutor Ricardo - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306767,Eldorado do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,144557,4306767,Eldorado do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,14780,4306767,Eldorado do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306809,Encantado - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5068,4306809,Encantado - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,899,4306809,Encantado - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306908,Encruzilhada do Sul - RS,2022,2022,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,336740,4306908,Encruzilhada do Sul - RS,2022,2022,215,Valor da produção,0,Total
6,Município,1006,Hectares,66710,4306908,Encruzilhada do Sul - RS,2022,2022,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,4306924,Engenho Velho - RS,2022,2022,214,Quantidade produzida,0,Total
